address;region;city;okato;oktmo;timezone;geo_lat;geo_lon;population;foundation_year
Приморский край, г. Большой Камень;29;Большой Камень;5406000000;5706000;UTC+10;43.1111742;132.3480082;39257;1947
г. Владивосток;29;Владивосток;5401000000;5701000;UTC+10;43.1164904;131.8823937;592069;1860
Приморский край, г. Дальнегорск;29;Дальнегорск;5407000000;5707000;UTC+10;44.5539457;135.5662716;37503;1897
Приморский край, г. Дальнереченск;29;Дальнереченск;5408000000;5708000;UTC+10;45.9308483;133.7316907;27601;1859
Приморский край, г. Лесозаводск;29;Лесозаводск;5411000000;5711000;UTC+10;45.4780092;133.4186199;36975;1932
Приморский край, г. Находка;29;Находка;5414000000;5714000;UTC+10;42.8239372;132.8927361;159695;1864
Приморский край, г. Партизанск;29;Партизанск;5417000000;5717000;UTC+10;43.1280578;133.1264567;38648;1896
Приморский край, г. Спасск-Дальний;29;Спасск-Дальний;5420000000;5720000;UTC+10;44.5901175;132.8157288;44166;1886
Приморский край, г. Уссурийск;29;Уссурийск;5423000000;5723000001;UTC+10;43.7971818;131.9518229;157946;1866
Приморский край, г. Фокино;29;Фокино;5547000000;5747000;UTC+10;42.9706317;132.4110196;23683;1891
Псковская обл, г. Великие Луки;62;Великие Луки;58410000000;58710000001;UTC+3;56.332208;30.5508641;98778;1166
Псковская обл, г. Гдов;62;Гдов;58208501000;58608101001;UTC+3;58.7432429;27.8264809;4379;XIV век
Псковская обл, г. Дно;62;Дно;58212501000;58612101001;UTC+3;57.826974;29.9629389;9061;1897
Псковская обл, г. Невель;62;Невель;58220501000;58620101001;UTC+3;56.0201973;29.9239983;16324;1562
Псковская обл, г. Новоржев;62;Новоржев;58223501000;58623101001;UTC+3;57.029807;29.3433083;3695;1777
Псковская обл, г. Новосокольники;62;Новосокольники;58226501000;58626101001;UTC+3;56.3408431;30.1527573;8119;1901
Псковская обл, г. Опочка;62;Опочка;58229501000;58629101001;UTC+3;56.710725;28.6717519;11601;1414
Псковская обл, г. Остров;62;Остров;58233501000;58633101001;UTC+3;57.3451528;28.3437593;21670;1341
Псковская обл, г. Печоры;62;Печоры;58240501000;58640101001;UTC+3;57.8145817;27.622259;12308;1473
Псковская обл, г. Порхов;62;Порхов;58247501000;58647101001;UTC+3;57.7765219;29.5436626;10608;1239
г. Псков;62;Псков;58401000000;58701000001;UTC+3;57.8194415;28.3317198;203974;903
Псковская обл, г. Пустошка;62;Пустошка;58250501000;58650101001;UTC+3;56.3374813;29.3668055;4619;1901
Псковская обл, г. Пыталово;62;Пыталово;58253501000;58653101001;UTC+3;57.0637952;27.9236214;5826;1782
Псковская обл, г. Себеж;62;Себеж;58254501000;58654101001;UTC+3;56.2908554;28.4724326;6375;1414
Ростовская обл, г. Азов;63;Азов;60404000000;60704000001;UTC+3;47.1121589;39.4232555;82882;1067
Ростовская обл, г. Аксай;63;Аксай;60202501000;60602101001;UTC+3;47.2676314;39.8756872;41984;1957
Ростовская обл, г. Батайск;63;Батайск;60407000000;60707000001;UTC+3;47.1383299;39.7507179;112400;1938
Ростовская обл, г. Белая Калитва;63;Белая Калитва;60206501000;60606101001;UTC+3;48.1769737;40.8033529;43688;1703
Ростовская обл, г. Волгодонск;63;Волгодонск;60412000000;60712000001;UTC+3;47.5165338;42.1984951;170621;1950
Ростовская обл, г. Гуково;63;Гуково;60415000000;60715000001;UTC+3;48.0448904;39.9484672;67268;1878
Ростовская обл, г. Донецк;63;Донецк;60417000000;60717000001;UTC+3;48.3350706;39.945891;50085;1681
Ростовская обл, г. Зверево;63;Зверево;60418000000;60718000001;UTC+3;48.0435487;40.1265822;22416;1819
Ростовская обл, г. Зерноград;63;Зерноград;60218501000;60618101001;UTC+3;46.8495958;40.312837;26850;1929
Ростовская обл, г. Каменск-Шахтинский;63;Каменск-Шахтинский;60419000000;60719000001;UTC+3;48.3205326;40.2689583;95306;1671
Ростовская обл, г. Константиновск;63;Константиновск;60225501000;60625101001;UTC+3;47.5773717;41.0967445;17926;1864
Ростовская обл, г. Красный Сулин;63;Красный Сулин;60226501000;60626101001;UTC+3;47.8831311;40.0781298;40866;1797
Ростовская обл, г. Миллерово;63;Миллерово;60232501000;60632101001;UTC+3;48.9260077;40.3984087;36493;1786
Ростовская обл, г. Морозовск;63;Морозовск;60234501000;60634101001;UTC+3;48.3511807;41.8309225;27644;1910
Ростовская обл, г. Новочеркасск;63;Новочеркасск;60427000000;60727000001;UTC+3;47.411919;40.1042098;169039;1805
Ростовская обл, г. Новошахтинск;63;Новошахтинск;60430000000;60730000001;UTC+3;47.757773;39.9363697;111087;1910
Ростовская обл, г. Пролетарск;63;Пролетарск;60245501000;60645101001;UTC+3;46.7038963;41.727594;20267;XVII век
г. Ростов-на-Дону;63;Ростов-на-Дону;60401000000;60701000001;UTC+3;47.2224566;39.718803;1091544;1749
Ростовская обл, г. Сальск;63;Сальск;60250501000;60650101001;UTC+3;46.4752095;41.5410415;61312;1812
Ростовская обл, г. Семикаракорск;63;Семикаракорск;60251501000;60651101001;UTC+3;47.5177337;40.8114167;23884;1672
Ростовская обл, г. Таганрог;63;Таганрог;60437000000;60737000001;UTC+3;47.2094917;38.9350989;257692;1698
Ростовская обл, г. Цимлянск;63;Цимлянск;60257501000;60657101001;UTC+3;47.6477448;42.0931505;15029;1672
Ростовская обл, г. Шахты;63;Шахты;60440000000;60740000001;UTC+3;47.7085287;40.2159846;240152;1805
Рязанская обл, г. Касимов;64;Касимов;61405000000;61705000001;UTC+3;54.9373475;41.3913211;33494;1152
Рязанская обл, г. Кораблино;64;Кораблино;61212501000;61612101001;UTC+3;53.9246659;40.0227745;12657;1676
Рязанская обл, г. Михайлов;64;Михайлов;61217501000;61617101001;UTC+3;54.2297402;39.0091481;11783;1137
Рязанская обл, Пронский р-н, г. Новомичуринск;64;Новомичуринск;61225514000;61625114;UTC+3;54.0376572;39.74654;19309;1968
Рязанская обл, г. Рыбное;64;Рыбное;61227501000;61627101001;UTC+3;54.7256164;39.5134398;18378;1597
Рязанская обл, г. Ряжск;64;Ряжск;61230501000;61630101;UTC+3;53.7067584;40.0522274;21676;1502
г. Рязань;64;Рязань;61401000000;61701000001;UTC+3;54.6254445;39.7358609;525062;1095
Рязанская обл, г. Сасово;64;Сасово;61410000000;61710000001;UTC+3;54.3508885;41.9117422;28117;1642
Рязанская обл, г. Скопин;64;Скопин;61415000000;61715000001;UTC+3;53.823543;39.5492421;30374;1676
Рязанская обл, г. Спас-Клепики;64;Спас-Клепики;61210501000;61610101001;UTC+3;55.1291721;40.1745338;5917;XVI век
Рязанская обл, г. Спасск-Рязанский;64;Спасск-Рязанский;61246501000;61646101;UTC+3;54.4070719;40.3763426;7745;1629
Рязанская обл, г. Шацк;64;Шацк;61256501000;61656101001;UTC+3;54.0287312;41.7181803;6562;1553
Самарская обл, г. Жигулевск;65;Жигулевск;36404000000;36704000001;UTC+4;53.4011981;49.4945176;57565;1949
Самарская обл, г. Кинель;65;Кинель;36408000000;36708000001;UTC+4;53.2210298;50.6343776;34472;1837
Самарская обл, г. Нефтегорск;65;Нефтегорск;36230501000;36630101001;UTC+4;52.7972914;51.1637392;18732;1960
Самарская обл, г. Новокуйбышевск;65;Новокуйбышевск;36413000000;36713000001;UTC+4;53.0994565;49.9477382;108449;1946
Самарская обл, г. Октябрьск;65;Октябрьск;36418000000;36718000001;UTC+4;53.1640488;48.670762;27244;1684
Самарская обл, г. Отрадный;65;Отрадный;36424000000;36724000001;UTC+4;53.3800848;51.3438605;47709;1920-е
Самарская обл, г. Похвистнево;65;Похвистнево;36427000000;36727000001;UTC+4;53.6498299;52.1235156;28181;1888
г. Самара;65;Самара;36401000000;36701000;UTC+4;53.1950306;50.1069518;1164900;1586
Самарская обл, г. Сызрань;65;Сызрань;36435000000;36735000001;UTC+4;53.1558674;48.4744629;178773;1683
Самарская обл, г. Тольятти;65;Тольятти;36440000000;36740000001;UTC+4;53.5205348;49.3894028;719484;1737
Самарская обл, г. Чапаевск;65;Чапаевск;36450000000;36750000001;UTC+4;52.928961;49.8673269;72689;1909
г. Санкт-Петербург;79;;40000000000;40000000;UTC+3;59.9391313;30.3159004;4848742;1703
Саратовская обл, г. Аркадак;66;Аркадак;63203501000;63603101001;UTC+4;51.938831;43.4999221;12846;1721
Саратовская обл, г. Аткарск;66;Аткарск;63204501000;63604101;UTC+4;51.8736062;45.0003247;25620;XVIII век
Саратовская обл, г. Балаково;66;Балаково;63207501000;63607101;UTC+4;52.0224231;47.7827765;199576;1762
Саратовская обл, г. Балашов;66;Балашов;63208501000;63608101001;UTC+4;51.5388697;43.1839757;82222;XVII век
Саратовская обл, г. Вольск;66;Вольск;63211501000;63611101;UTC+4;52.0459865;47.3873595;66520;1780
Саратовская обл, г. Ершов;66;Ершов;63217501000;63617101001;UTC+4;51.3508505;48.2762226;21447;1893
Саратовская обл, г. Калининск;66;Калининск;63221501000;63621101;UTC+4;51.4993591;44.4710435;16442;1680
Саратовская обл, г. Красноармейск;66;Красноармейск;63222501000;63622101001;UTC+4;51.023541;45.695044;24362;1765
Саратовская обл, г. Красный Кут;66;Красный Кут;63223501000;63623101;UTC+4;50.9598317;46.9712016;14420;1837
Саратовская обл, г. Маркс;66;Маркс;63226501000;63626101;UTC+4;51.7133337;46.7400339;31535;1918
Саратовская обл, г. Новоузенск;66;Новоузенск;63230501000;63630101001;UTC+4;50.455199;48.1413153;17015;1760
Саратовская обл, г. Петровск;66;Петровск;63235501000;63635101;UTC+4;52.3094237;45.3851877;31158;1698
Саратовская обл, г. Пугачев;66;Пугачев;63237501000;63637101001;UTC+4;52.0159921;48.7972223;41705;1764
Саратовская обл, г. Ртищево;66;Ртищево;63241501000;63641101;UTC+4;52.2616271;43.7842248;41295;1666
г. Саратов;66;Саратов;63401000000;63701000;UTC+4;51.5303047;45.9529348;836900;1590
Саратовская обл, г. Хвалынск;66;Хвалынск;63249501000;63649101;UTC+4;52.4951572;48.1045771;13199;1556
Саратовская обл, г. Шиханы;66;Шиханы;63448000000;63746000;UTC+4;52.1147391;47.2023118;6067;1928
Саратовская обл, г. Энгельс;66;Энгельс;63250501000;63650101001;UTC+4;51.4854003;46.126722;202838;1747
Сахалинская обл, г. Александровск-Сахалинский;67;Александровск-Сахалинский;64405000000;64704000001;UTC+11;50.8974378;142.1578559;10613;1869
Сахалинская обл, г. Анива;67;Анива;64208501000;64708000001;UTC+11;46.713152;142.5265804;8449;1886
Сахалинская обл, г. Долинск;67;Долинск;64212000000;64712000;UTC+11;47.3255783;142.7945071;12200;1884
Сахалинская обл, г. Корсаков;67;Корсаков;64415000000;64716000001;UTC+11;46.6324545;142.799445;33526;1853
Сахалинская обл, г. Курильск;67;Курильск;64220501000;64720000;UTC+11;45.2270954;147.8796323;2070;XVIII век
Сахалинская обл, г. Макаров;67;Макаров;64224501000;64724000001;UTC+11;48.6236334;142.7803205;6788;1892
Сахалинская обл, г. Невельск;67;Невельск;64420000000;64728000001;UTC+11;46.6526899;141.8630725;11682;1946
Сахалинская обл, г. Оха;67;Оха;64425000000;64736000001;UTC+11;53.5867839;142.9412411;23007;1908
Сахалинская обл, г. Поронайск;67;Поронайск;64430000000;64740000001;UTC+11;49.238866;143.1008333;16461;1869
Сахалинская обл, г. Северо-Курильск;67;Северо-Курильск;64243501000;64743000001;UTC+11;50.6730577;156.1282211;2381;1875
Сахалинская обл, г. Томари;67;Томари;64248501000;64748000001;UTC+11;47.7620108;142.0615837;4537;1870
Сахалинская обл, г. Углегорск;67;Углегорск;64435000000;64752000001;UTC+11;49.0815774;142.0692639;11880;XX век
Сахалинская обл, г. Холмск;67;Холмск;64440000000;64754000001;UTC+11;47.0408423;142.041688;30936;1870
г. Южно-Сахалинск;67;Южно-Сахалинск;64401000000;64701000001;UTC+11;46.9591631;142.737976;181727;1882
Свердловская обл, г. Алапаевск;68;Алапаевск;65403000000;65728000;UTC+5;57.8475571;61.6693817;38198;1639
Свердловская обл, Сысертский р-н, г. Арамиль;68;Арамиль;65241503000;65729000;UTC+5;56.694632;60.8343125;14227;1675
Свердловская обл, г. Артемовский;68;Артемовский;65406000000;65703000001;UTC+5;57.3384177;61.8947443;32878;1665
Свердловская обл, г. Асбест;68;Асбест;65409000000;65730000;UTC+5;57.0052277;61.4581156;70067;1889
Свердловская обл, г. Березовский;68;Березовский;65412000000;65731000001;UTC+5;56.9095924;60.8180907;51583;1748
Свердловская обл, Богдановичский р-н, г. Богданович;68;Богданович;65416000000;65707000001;UTC+5;56.7764795;62.0463679;31752;1885
Свердловская обл, г. Верхний Тагил;68;Верхний Тагил;65453503000;65733000001;UTC+5;57.3763758;59.9517653;11843;1716
Свердловская обл, г. Верхняя Пышма;68;Верхняя Пышма;65420000000;65732000;UTC+5;56.9758903;60.5650383;58707;1854
Свердловская обл, г. Верхняя Салда;68;Верхняя Салда;65424000000;65708000;UTC+5;58.0465803;60.5560164;46240;1778
Свердловская обл, г. Верхняя Тура;68;Верхняя Тура;65470503000;65734000001;UTC+5;58.3643685;59.8265235;9468;1737
Свердловская обл, г. Верхотурье;68;Верхотурье;65212501000;65709000001;UTC+5;58.8622073;60.8103945;8815;1597
Свердловская обл, г. Волчанск;68;Волчанск;65445503000;65735000;UTC+5;59.9351707;60.0798618;10008;1956
Свердловская обл, г. Дегтярск;68;Дегтярск;65484503000;65736000;UTC+5;56.7048206;60.079138;15521;1914
г. Екатеринбург;68;Екатеринбург;65401000000;65701000;UTC+5;56.8385216;60.6054911;1377738;1723
Свердловская обл, г. Заречный;68;Заречный;65426000000;65737000;UTC+5;56.8102931;61.3380029;26803;1955
Свердловская обл, г. Ивдель;68;Ивдель;65428000000;65738000001;UTC+5;60.6944496;60.4245069;17764;1831
Свердловская обл, г. Ирбит;68;Ирбит;65432000000;65739000;UTC+5;57.6838362;63.057675;38352;1631
Свердловская обл, г. Каменск-Уральский;68;Каменск-Уральский;65436000000;65740000;UTC+5;56.414962;61.9188674;174710;1682
Свердловская обл, г. Камышлов;68;Камышлов;65440000000;65741000;UTC+5;56.8465034;62.7119766;26875;1668
Свердловская обл, г. Карпинск;68;Карпинск;65445000000;65742000;UTC+5;59.7665925;60.0011703;29118;1759
Свердловская обл, г. Качканар;68;Качканар;65448000000;65743000001;UTC+5;58.7051762;59.4839155;42563;1957
Свердловская обл, г. Кировград;68;Кировград;65453000000;65744000001;UTC+5;57.4299433;60.0624051;21959;1661
Свердловская обл, г. Краснотурьинск;68;Краснотурьинск;65456000000;65745000;UTC+5;59.7636635;60.1934525;59701;1758
Свердловская обл, г. Красноуральск;68;Красноуральск;65460000000;65746000001;UTC+5;58.348651;60.0408764;24973;1925
Свердловская обл, г. Красноуфимск;68;Красноуфимск;65468000000;65747000;UTC+5;56.612387;57.7636637;39765;1736
Свердловская обл, г. Кушва;68;Кушва;65470000000;65748000001;UTC+5;58.2826013;59.7645766;33027;1735
Свердловская обл, г. Лесной;68;Лесной;65542000000;65749000;UTC+5;58.6348516;59.7981565;52464;1947
Свердловская обл, Нижнесергинский р-н, г. Михайловск;68;Михайловск;65228504000;65628104;UTC+5;56.4370039;59.1137316;9215;1805
Свердловская обл, г. Невьянск;68;Невьянск;65473000000;65714000;UTC+5;57.49131;60.2183429;25147;1701
Свердловская обл, г. Нижние Серги;68;Нижние Серги;65228501000;65628101;UTC+5;56.6544959;59.2953035;11217;1743
Свердловская обл, г. Нижний Тагил;68;Нижний Тагил;65476000000;65751000;UTC+5;57.910126;59.9812853;361883;1722
Свердловская обл, г. Нижняя Салда;68;Нижняя Салда;65477000000;65750000;UTC+5;58.0748272;60.7025418;17969;1760
Свердловская обл, г. Нижняя Тура;68;Нижняя Тура;65478000000;65715000001;UTC+5;58.6309267;59.8520344;21596;1754
Свердловская обл, г. Новая Ляля;68;Новая Ляля;65229501000;65716000001;UTC+5;59.0538977;60.5944825;12400;1903
Свердловская обл, г. Новоуральск;68;Новоуральск;65540000000;65752000;UTC+5;57.2472567;60.0956714;91813;1941
Свердловская обл, г. Первоуральск;68;Первоуральск;65480000000;65753000;UTC+5;56.9080085;59.942926;149800;1732
Свердловская обл, г. Полевской;68;Полевской;65482000000;65754000;UTC+5;56.4956952;60.2365298;64316;1718
Свердловская обл, г. Ревда;68;Ревда;65484000000;65719000;UTC+5;56.7986319;59.9071591;61713;1734
Свердловская обл, г. Реж;68;Реж;65486000000;65720000001;UTC+5;57.3717477;61.3833842;38709;1773
Свердловская обл, г. Североуральск;68;Североуральск;65490000000;65755000;UTC+5;60.1533109;59.9525245;29279;1758
Свердловская обл, г. Серов;68;Серов;65492000000;65756000001;UTC+5;59.6047724;60.5753882;99381;1893
Свердловская обл, г. Среднеуральск;68;Среднеуральск;65420505000;65757000;UTC+5;56.9918901;60.4771018;20357;1931
Свердловская обл, Сухоложский р-н, г. Сухой Лог;68;Сухой Лог;65494000000;65758000;UTC+5;56.9076193;62.0358093;34836;1710
Свердловская обл, г. Сысерть;68;Сысерть;65241501000;65722000001;UTC+5;56.5005715;60.8190003;20594;1732
Свердловская обл, г. Тавда;68;Тавда;65496000000;65723000001;UTC+5;58.0434672;65.274217;35421;1910
Свердловская обл, г. Талица;68;Талица;65249501000;65724000001;UTC+5;57.0122687;63.7320757;18339;1732
Свердловская обл, г. Туринск;68;Туринск;65254501000;65726000001;UTC+5;58.0393524;63.6981973;17990;1600
г. Севастополь;80;;67000000000;67000000;UTC+3;44.6167013;33.525355;393304;1783
Респ Северная Осетия - Алания, г. Алагир;16;Алагир;90205501000;90605101001;UTC+3;43.0417684;44.2199715;20949;1850
Респ Северная Осетия - Алания, г. Ардон;16;Ардон;90210501000;90610101001;UTC+3;43.1755152;44.2955775;18774;1824
Респ Северная Осетия - Алания, г. Беслан;16;Беслан;90235501000;90635101001;UTC+3;43.1937529;44.5338707;36724;1847
г. Владикавказ;16;Владикавказ;90401000000;90701000001;UTC+3;43.020588;44.6819182;311635;1784
Респ Северная Осетия - Алания, г. Дигора;16;Дигора;90215501000;90615101001;UTC+3;43.1567628;44.1549483;10856;1852
Респ Северная Осетия - Алания, г. Моздок;16;Моздок;90230501000;90630101001;UTC+3;43.7471342;44.6569607;38748;1763
Смоленская обл, г. Велиж;69;Велиж;66203501000;66603101001;UTC+3;55.6057916;31.1856206;7620;1536
Смоленская обл, г. Вязьма;69;Вязьма;66205501000;66605101001;UTC+3;55.2116983;34.2951663;57103;1239
Смоленская обл, г. Гагарин;69;Гагарин;66208501000;66608101001;UTC+3;55.5525228;34.9950502;31721;1705
Смоленская обл, г. Демидов;69;Демидов;66211501000;66611101001;UTC+3;55.2682105;31.5062809;7333;1499
Смоленская обл, г. Десногорск;69;Десногорск;66410000000;66710000;UTC+3;54.146457;33.2833222;29677;1974
Смоленская обл, г. Дорогобуж;69;Дорогобуж;66214501000;66614101001;UTC+3;54.9136959;33.3023162;10720;1150
Смоленская обл, г. Духовщина;69;Духовщина;66216501000;66616101001;UTC+3;55.1950257;32.401252;4370;1675
Смоленская обл, г. Ельня;69;Ельня;66219501000;66619101001;UTC+3;54.5837795;33.1749867;10095;1150
Смоленская обл, г. Починок;69;Починок;66233501000;66633101001;UTC+3;54.406244;32.4398039;8776;1868
Смоленская обл, г. Рославль;69;Рославль;66236501000;66636101;UTC+3;53.9449558;32.8480258;54898;1137
Смоленская обл, г. Рудня;69;Рудня;66238501000;66638101001;UTC+3;54.9441093;31.0794806;10029;1363
Смоленская обл, г. Сафоново;69;Сафоново;66241501000;66641101001;UTC+3;55.1199661;33.2336988;46116;1859
г. Смоленск;69;Смоленск;66401000000;66701000001;UTC+3;54.7866913;31.8152477;326863;863
Смоленская обл, г. Сычевка;69;Сычевка;66246501000;66646101001;UTC+3;55.8308821;34.2778793;8111;1488
Смоленская обл, г. Ярцево;69;Ярцево;66258501000;66658101001;UTC+3;55.0564732;32.6902302;47853;1610
Ставропольский край, г. Благодарный;30;Благодарный;7210501000;7705000001;UTC+3;45.0989782;43.4306455;32736;1782
Ставропольский край, г. Буденновск;30;Буденновск;7402000000;7612101;UTC+3;44.7816067;44.1650339;64628;1799
Ставропольский край, г. Георгиевск;30;Георгиевск;7407000000;7707000;UTC+3;44.1485694;43.4739851;72126;1777
Ставропольский край, г. Ессентуки;30;Ессентуки;7410000000;7710000;UTC+3;44.0446186;42.8588653;100969;1825
Ставропольский край, г. Железноводск;30;Железноводск;7412000000;7712000;UTC+3;44.1320568;43.0306461;24496;1810
Ставропольский край, г. Зеленокумск;30;Зеленокумск;7250501000;7735000001;UTC+3;44.4032668;43.8841877;35790;1781
Ставропольский край, г. Изобильный;30;Изобильный;7220501000;7713000001;UTC+3;45.3684296;41.708702;40546;1895
Ставропольский край, г. Ипатово;30;Ипатово;7222501000;7714000001;UTC+3;45.7181751;42.8970206;26055;1860
Ставропольский край, г. Кисловодск;30;Кисловодск;7415000000;7715000;UTC+3;43.9052044;42.7168721;128502;1803
Ставропольский край, г. Лермонтов;30;Лермонтов;7418000000;7718000001;UTC+3;44.1054107;42.973135;22540;1953
Ставропольский край, г. Минеральные Воды;30;Минеральные Воды;7421000000;7721000001;UTC+3;44.2087273;43.138408;76715;1878
Ставропольский край, г. Михайловск;30;Михайловск;7258501000;7658101;UTC+3;45.1297323;42.0288443;71018;1784
Ставропольский край, г. Невинномысск;30;Невинномысск;7424000000;7724000;UTC+3;44.6226031;41.9476723;118351;1825
Ставропольский край, г. Нефтекумск;30;Нефтекумск;7241501000;7725000001;UTC+3;44.7544552;44.9865347;27700;1958
Ставропольский край, г. Новоалександровск;30;Новоалександровск;7243501000;7726000001;UTC+3;45.4932733;41.2153996;26759;1804
Ставропольский край, г. Новопавловск;30;Новопавловск;7225501000;7716000001;UTC+3;43.9617097;43.6342865;26556;1777
Ставропольский край, г. Пятигорск;30;Пятигорск;7427000000;7727000;UTC+3;44.041091;43.0661553;142397;1780
Ставропольский край, г. Светлоград;30;Светлоград;7246501000;7731000001;UTC+3;45.328659;42.8565714;38520;1786
г. Ставрополь;30;Ставрополь;7401000000;7701000;UTC+3;45.044516;41.9689655;398266;1777
Тамбовская обл, г. Жердевка;70;Жердевка;68204501000;68604101001;UTC+3;51.8422192;41.4617687;15211;1745
Тамбовская обл, г. Кирсанов;70;Кирсанов;68405000000;68705000001;UTC+3;52.6506335;42.7286445;17240;1702
Тамбовская обл, г. Котовск;70;Котовск;68410000000;68710000001;UTC+3;52.5924489;41.5101237;31851;1940
Тамбовская обл, г. Мичуринск;70;Мичуринск;68415000000;68715000;UTC+3;52.8912389;40.5104443;98758;1635
Тамбовская обл, г. Моршанск;70;Моршанск;68420000000;68720000001;UTC+3;53.4436216;41.8115478;41550;1623
Тамбовская обл, г. Рассказово;70;Рассказово;68425000000;68725000001;UTC+3;52.6538833;41.874285;45484;1698
г. Тамбов;70;Тамбов;68401000000;68701000001;UTC+3;52.7213154;41.452264;280457;1636
Тамбовская обл, г. Уварово;70;Уварово;68430000000;68730000001;UTC+3;51.9767841;42.2529799;26829;1699
Респ Татарстан, г. Агрыз;17;Агрыз;92201501000;92601101;UTC+3;56.5232864;52.9943775;19299;1646
Респ Татарстан, г. Азнакаево;17;Азнакаево;92403000000;92602101;UTC+3;54.8598642;53.0745527;34859;1762
Респ Татарстан, г. Альметьевск;17;Альметьевск;92405000000;92608101001;UTC+3;54.9014619;52.2970467;146309;XVIII век
Респ Татарстан, г. Арск;17;Арск;92212501000;92612151;UTC+3;56.0912567;49.877067;18114;13 век
Респ Татарстан, г. Бавлы;17;Бавлы;92408000000;92614101;UTC+3;54.4062891;53.2458065;22109;1658
Респ Татарстан, г. Болгар;17;Болгар;92232501000;92632101;UTC+3;54.974891;49.0303882;8650;1781
Респ Татарстан, г. Бугульма;17;Бугульма;92410000000;92617101;UTC+3;54.5363495;52.7895849;89144;1736
Респ Татарстан, г. Буинск;17;Буинск;92412000000;92618101;UTC+3;54.9641538;48.2901209;20342;1691
Респ Татарстан, г. Елабуга;17;Елабуга;92415000000;92626101;UTC+3;55.7567107;52.0543794;70750;11 век
Респ Татарстан, г. Заинск;17;Заинск;92417000000;92627101;UTC+3;55.299053;52.0062972;41798;1656
Респ Татарстан, г. Зеленодольск;17;Зеленодольск;92420000000;92628101;UTC+3;55.8466651;48.5010954;97651;1865
Респ Татарстан, Верхнеуслонский р-н, г. Иннополис;17;Иннополис;92220509000;92620109001;UTC+3;55.7521699;48.7446846;96[3];2012
г. Казань;17;Казань;92401000000;92701000;UTC+3;55.7943584;49.1114975;1216965;1005
Респ Татарстан, г. Кукмор;17;Кукмор;92233501000;92633101001;UTC+3;56.1861392;50.8970238;17700[4];1741
Респ Татарстан, г. Лаишево;17;Лаишево;92234501000;92634101;UTC+3;55.4042867;49.5499838;7735;1557
Респ Татарстан, г. Лениногорск;17;Лениногорск;92425000000;92636101;UTC+3;54.5967034;52.4431906;64145;1795
Респ Татарстан, г. Мамадыш;17;Мамадыш;92238501000;92638101;UTC+3;55.7150413;51.4129016;14432;1391
Респ Татарстан, г. Менделеевск;17;Менделеевск;92239501000;92639101;UTC+3;55.895169;52.3143347;22075;1868
Респ Татарстан, г. Мензелинск;17;Мензелинск;92240501000;92640101;UTC+3;55.7270698;53.1003968;16474;1586
Респ Татарстан, г. Набережные Челны;17;Набережные Челны;92430000000;92730000;UTC+3;55.7434619;52.3959165;513242;1626
Респ Татарстан, г. Нижнекамск;17;Нижнекамск;92435000000;92644101;UTC+3;55.6313609;51.8144669;234108;1961
Респ Татарстан, г. Нурлат;17;Нурлат;92437000000;92646101;UTC+3;54.4281461;50.8049337;32600;1905
Респ Татарстан, г. Тетюши;17;Тетюши;92255501000;92655101;UTC+3;54.936516;48.8314533;11596;1578
Респ Татарстан, г. Чистополь;17;Чистополь;92440000000;92659101;UTC+3;55.3699139;50.6285784;60703;XVIII век
Тверская обл, г. Андреаполь;71;Андреаполь;28202501000;28602101;UTC+3;56.6506724;32.2620163;8265;1907
Тверская обл, г. Бежецк;71;Бежецк;28405000000;28604101001;UTC+3;57.7860089;36.6904983;24517;1137
Тверская обл, г. Белый;71;Белый;28206501000;28606101;UTC+3;55.8339056;32.9389741;3771;1350
Тверская обл, г. Бологое;71;Бологое;28408000000;28608101001;UTC+3;57.8855767;34.0537771;23499;1495
Тверская обл, г. Весьегонск;71;Весьегонск;28210501000;28610101001;UTC+3;58.6582598;37.2567558;7330;1564
Тверская обл, г. Вышний Волочек;71;Вышний Волочек;28414000000;28714000001;UTC+3;57.568302;34.5404016;52326;1471
Тверская обл, г. Западная Двина;71;Западная Двина;28216501000;28616101;UTC+3;56.2566492;32.0805315;9376;1900
Тверская обл, г. Зубцов;71;Зубцов;28218501000;28618101001;UTC+3;56.1760868;34.5825515;6937;1216
Тверская обл, г. Калязин;71;Калязин;28222501000;28622101;UTC+3;57.2579478;37.7819693;13870;1434
Тверская обл, г. Кашин;71;Кашин;28420000000;28758000001;UTC+3;57.360194;37.6119436;16174;1238
Тверская обл, г. Кимры;71;Кимры;28426000000;28726000;UTC+3;56.8733213;37.3556605;49623;1546
Тверская обл, г. Конаково;71;Конаково;28430000000;28630101001;UTC+3;56.7275204;36.8012716;41303;1806
Тверская обл, г. Красный Холм;71;Красный Холм;28232501000;28632101001;UTC+3;58.0571446;37.1126156;5608;1518
Тверская обл, г. Кувшиново;71;Кувшиново;28234501000;28634101;UTC+3;57.0265168;34.1676009;10008;1910
Тверская обл, г. Лихославль;71;Лихославль;28238501000;28638101;UTC+3;57.1221304;35.4667605;12259;1624
Тверская обл, г. Нелидово;71;Нелидово;28435000000;28759000001;UTC+3;56.2232566;32.7767459;22886;1900
Тверская обл, г. Осташков;71;Осташков;28440000000;28752000001;UTC+3;57.1456744;33.1115372;18073;XIV век
Тверская обл, г. Ржев;71;Ржев;28445000000;28745000001;UTC+3;56.262881;34.3291002;62026;1216
