address;region;city;okato;oktmo;timezone;geo_lat;geo_lon;population;foundation_year
Тамбовская обл, г Котовск;Тамбовская;Котовск;68410000000;68710000001;UTC+3;52.5924489;41.5101237;31851;1940
Тамбовская обл, г Мичуринск;Тамбовская;Мичуринск;68415000000;68715000;UTC+3;52.8912389;40.5104443;98758;1635
Тамбовская обл, г Моршанск;Тамбовская;Моршанск;68420000000;68720000001;UTC+3;53.4436216;41.8115478;41550;1623
Тамбовская обл, г Рассказово;Тамбовская;Рассказово;68425000000;68725000001;UTC+3;52.6538833;41.874285;45484;1698
г Тамбов;Тамбовская;Тамбов;68401000000;68701000001;UTC+3;52.7213154;41.452264;280457;1636
Тамбовская обл, г Уварово;Тамбовская;Уварово;68430000000;68730000001;UTC+3;51.9767841;42.2529799;26829;1699
Респ Татарстан, г Агрыз;Татарстан;Агрыз;92201501000;92601101;UTC+3;56.5232864;52.9943775;19299;1646
Респ Татарстан, г Азнакаево;Татарстан;Азнакаево;92403000000;92602101;UTC+3;54.8598642;53.0745527;34859;1762
Респ Татарстан, г Альметьевск;Татарстан;Альметьевск;92405000000;92608101001;UTC+3;54.9014619;52.2970467;146309;XVIII век
Респ Татарстан, г Арск;Татарстан;Арск;92212501000;92612151;UTC+3;56.0912567;49.877067;18114;13 век
Респ Татарстан, г Бавлы;Татарстан;Бавлы;92408000000;92614101;UTC+3;54.4062891;53.2458065;22109;1658
Респ Татарстан, г Болгар;Татарстан;Болгар;92232501000;92632101;UTC+3;54.974891;49.0303882;8650;1781
Респ Татарстан, г Бугульма;Татарстан;Бугульма;92410000000;92617101;UTC+3;54.5363495;52.7895849;89144;1736
Респ Татарстан, г Буинск;Татарстан;Буинск;92412000000;92618101;UTC+3;54.9641538;48.2901209;20342;1691
Респ Татарстан, г Елабуга;Татарстан;Елабуга;92415000000;92626101;UTC+3;55.7567107;52.0543794;70750;11 век
Респ Татарстан, г Заинск;Татарстан;Заинск;92417000000;92627101;UTC+3;55.299053;52.0062972;41798;1656
Респ Татарстан, г Зеленодольск;Татарстан;Зеленодольск;92420000000;92628101;UTC+3;55.8466651;48.5010954;97651;1865
Респ Татарстан, Верхнеуслонский р-н, г Иннополис;Татарстан;Иннополис;92220509000;92620109001;UTC+3;55.7521699;48.7446846;96[3];2012
г Казань;Татарстан;Казань;92401000000;92701000;UTC+3;55.7943584;49.1114975;1216965;1005
Респ Татарстан, г Кукмор;Татарстан;Кукмор;92233501000;92633101001;UTC+3;56.1861392;50.8970238;17700[4];1741
Респ Татарстан, г Лаишево;Татарстан;Лаишево;92234501000;92634101;UTC+3;55.4042867;49.5499838;7735;1557
Респ Татарстан, г Лениногорск;Татарстан;Лениногорск;92425000000;92636101;UTC+3;54.5967034;52.4431906;64145;1795
Респ Татарстан, г Мамадыш;Татарстан;Мамадыш;92238501000;92638101;UTC+3;55.7150413;51.4129016;14432;1391
Респ Татарстан, г Менделеевск;Татарстан;Менделеевск;92239501000;92639101;UTC+3;55.895169;52.3143347;22075;1868
Респ Татарстан, г Мензелинск;Татарстан;Мензелинск;92240501000;92640101;UTC+3;55.7270698;53.1003968;16474;1586
Респ Татарстан, г Набережные Челны;Татарстан;Набережные Челны;92430000000;92730000;UTC+3;55.7434619;52.3959165;513242;1626
Респ Татарстан, г Нижнекамск;Татарстан;Нижнекамск;92435000000;92644101;UTC+3;55.6313609;51.8144669;234108;1961
Респ Татарстан, г Нурлат;Татарстан;Нурлат;92437000000;92646101;UTC+3;54.4281461;50.8049337;32600;1905
Респ Татарстан, г Тетюши;Татарстан;Тетюши;92255501000;92655101;UTC+3;54.936516;48.8314533;11596;1578
Респ Татарстан, г Чистополь;Татарстан;Чистополь;92440000000;92659101;UTC+3;55.3699139;50.6285784;60703;XVIII век
Тверская обл, г Андреаполь;Тверская;Андреаполь;28202501000;28602101;UTC+3;56.6506724;32.2620163;8265;1907
Тверская обл, г Бежецк;Тверская;Бежецк;28405000000;28604101001;UTC+3;57.7860089;36.6904983;24517;1137
Тверская обл, г Белый;Тверская;Белый;28206501000;28606101;UTC+3;55.8339056;32.9389741;3771;1350
Тверская обл, г Бологое;Тверская;Бологое;28408000000;28608101001;UTC+3;57.8855767;34.0537771;23499;1495
Тверская обл, г Весьегонск;Тверская;Весьегонск;28210501000;28610101001;UTC+3;58.6582598;37.2567558;7330;1564
Тверская обл, г Вышний Волочек;Тверская;Вышний Волочек;28414000000;28714000001;UTC+3;57.568302;34.5404016;52326;1471
Тверская обл, г Западная Двина;Тверская;Западная Двина;28216501000;28616101;UTC+3;56.2566492;32.0805315;9376;1900
Тверская обл, г Зубцов;Тверская;Зубцов;28218501000;28618101001;UTC+3;56.1760868;34.5825515;6937;1216
Тверская обл, г Калязин;Тверская;Калязин;28222501000;28622101;UTC+3;57.2579478;37.7819693;13870;1434
Тверская обл, г Кашин;Тверская;Кашин;28420000000;28758000001;UTC+3;57.360194;37.6119436;16174;1238
Тверская обл, г Кимры;Тверская;Кимры;28426000000;28726000;UTC+3;56.8733213;37.3556605;49623;1546
Тверская обл, г Конаково;Тверская;Конаково;28430000000;28630101001;UTC+3;56.7275204;36.8012716;41303;1806
Тверская обл, г Красный Холм;Тверская;Красный Холм;28232501000;28632101001;UTC+3;58.0571446;37.1126156;5608;1518
Тверская обл, г Кувшиново;Тверская;Кувшиново;28234501000;28634101;UTC+3;57.0265168;34.1676009;10008;1910
Тверская обл, г Лихославль;Тверская;Лихославль;28238501000;28638101;UTC+3;57.1221304;35.4667605;12259;1624
Тверская обл, г Нелидово;Тверская;Нелидово;28435000000;28759000001;UTC+3;56.2232566;32.7767459;22886;1900
Тверская обл, г Осташков;Тверская;Осташков;28440000000;28752000001;UTC+3;57.1456744;33.1115372;18073;XIV век
Тверская обл, г Ржев;Тверская;Ржев;28445000000;28745000001;UTC+3;56.262881;34.3291002;62026;1216
Тверская обл, г Старица;Тверская;Старица;28253501000;28653101001;UTC+3;56.514876;34.9336396;8610;1297
г Тверь;Тверская;Тверь;28401000000;28701000;UTC+3;56.8586059;35.9116761;403726;1135
Тверская обл, г Торжок;Тверская;Торжок;28450000000;28750000;UTC+3;57.04133;34.9602344;47702;9-10 века
Тверская обл, г Торопец;Тверская;Торопец;28255501000;28655101;UTC+3;56.5012188;31.6355466;13018;1074
Тверская обл, г Удомля;Тверская;Удомля;28455000000;28751000001;UTC+3;57.8787314;35.0167348;31048;1478
Томская обл, г Асино;Томская;Асино;69208501000;69608101001;UTC+7;56.9907085;86.1765257;25614;1896
Томская обл, г Кедровый;Томская;Кедровый;69407000000;69707000001;UTC+7;57.561869;79.5677821;2451;1982
Томская обл, г Колпашево;Томская;Колпашево;69232501000;69632101001;UTC+7;58.3114253;82.9025829;24126;XVII век
Томская обл, г Северск;Томская;Северск;69541000000;69741000001;UTC+7;56.6031285;84.8809926;108466;1949
Томская обл, г Стрежевой;Томская;Стрежевой;69410000000;69710000001;UTC+7;60.732895;77.604122;42216;1966
г Томск;Томская;Томск;69401000000;69701000001;UTC+7;56.4845804;84.9481582;522940;1604
Тульская обл, г Алексин;Тульская;Алексин;70202501000;70706000001;UTC+3;54.5083349;37.0478067;61738;1348
Тульская обл, г Белев;Тульская;Белев;70206501000;70606101001;UTC+3;53.8114179;36.1382247;13918;1147
Тульская обл, г Богородицк;Тульская;Богородицк;70208501000;70608101001;UTC+3;53.7701014;38.1225152;31897;1663
Тульская обл, Киреевский р-н, г Болохово;Тульская;Болохово;70228508000;70628108001;UTC+3;54.0820349;37.826724;9619;XVI век
Тульская обл, г Венев;Тульская;Венев;70212501000;70612101001;UTC+3;54.3542315;38.2642236;15220;1371
Тульская обл, г Донской;Тульская;Донской;70412000000;70712000001;UTC+3;53.9678944;38.3371824;64561;1773
Тульская обл, г Ефремов;Тульская;Ефремов;70220501000;70714000001;UTC+3;53.1464766;38.0921657;42350;1637
Тульская обл, г Кимовск;Тульская;Кимовск;70226501000;70626101001;UTC+3;53.9698378;38.5380808;28493;XVII век
Тульская обл, г Киреевск;Тульская;Киреевск;70228501000;70628101001;UTC+3;53.9319555;37.9220351;25585;1762
Тульская обл, Киреевский р-н, г Липки;Тульская;Липки;70228513000;70628113001;UTC+3;53.9417551;37.7020148;8741;XVII век
Тульская обл, г Новомосковск;Тульская;Новомосковск;70234501000;70724000001;UTC+3;54.0109075;38.2914024;131227;1930
Тульская обл, г Плавск;Тульская;Плавск;70238501000;70638101001;UTC+3;53.7096415;37.2862352;16248;1563
Тульская обл, Щекинский р-н, г Советск;Тульская;Советск;70248504000;70648104001;UTC+3;53.9338874;37.6316141;7537;1949
Тульская обл, г Суворов;Тульская;Суворов;70240501000;70640101001;UTC+3;54.1343585;36.4807419;18975;1949
г Тула;Тульская;Тула;70401000000;70701000001;UTC+3;54.1920559;37.6153842;501129;1146
Тульская обл, г Узловая;Тульская;Узловая;70244501000;70644101001;UTC+3;53.9730452;38.1763201;55282;1873
Тульская обл, Суворовский р-н, г Чекалин;Тульская;Чекалин;70240508000;70640108001;UTC+3;54.0984438;36.2474142;994;1565
Тульская обл, г Щекино;Тульская;Щекино;70248501000;70648101001;UTC+3;54.0020652;37.5176288;58154;1870
Тульская обл, г Ясногорск;Тульская;Ясногорск;70250501000;70650101001;UTC+3;54.4795484;37.6896048;16804;1578
Респ Тыва, г Ак-Довурак;Тыва;Ак-Довурак;93403000000;93703000001;UTC+7;51.178452;90.5985129;13469;1964
г Кызыл;Тыва;Кызыл;93401000000;93701000001;UTC+7;51.7191047;94.4376882;109906;1914
Респ Тыва, г Туран;Тыва;Туран;93235501000;93635101001;UTC+7;52.1449619;93.9173396;4988;1885
Респ Тыва, г Чадан;Тыва;Чадан;93215501000;93615101001;UTC+7;51.2844502;91.5788609;9037;1873
Респ Тыва, г Шагонар;Тыва;Шагонар;93254501000;93654101001;UTC+7;51.5346393;92.9199675;10958;1888
Тюменская обл, г Заводоуковск;Тюменская;Заводоуковск;71403000000;71703000001;UTC+5;56.5027463;66.5513613;25657;1729
Тюменская обл, г Ишим;Тюменская;Ишим;71405000000;71705000001;UTC+5;56.1104858;69.4795776;69567;1687
Тюменская обл, г Тобольск;Тюменская;Тобольск;71410000000;71710000;UTC+5;58.2017299;68.2538558;99698;1587
Тюменская обл, г Тюмень;Тюменская;Тюмень;71401000000;71701000;UTC+5;57.1529744;65.5344099;581758;1586
Тюменская обл, г Ялуторовск;Тюменская;Ялуторовск;71415000000;71715000001;UTC+5;56.6547289;66.3122992;36494;1659
Респ Удмуртская, г Воткинск;Удмуртская;Воткинск;94410000000;94710000001;UTC+4;57.0518149;53.9873096;100034;1759
Респ Удмуртская, г Глазов;Удмуртская;Глазов;94420000000;94720000001;UTC+4;58.1359233;52.6635038;95835;1678
г Ижевск;Удмуртская;Ижевск;94401000000;94701000001;UTC+4;56.852738;53.2114896;628117;1760
Респ Удмуртская, г Камбарка;Удмуртская;Камбарка;94220501000;94620101001;UTC+4;56.2659916;54.193374;11028;1767
Респ Удмуртская, г Можга;Удмуртская;Можга;94430000000;94730000001;UTC+4;56.4427774;52.2137886;47959;1835
Респ Удмуртская, г Сарапул;Удмуртская;Сарапул;94440000000;94740000001;UTC+4;56.4615767;53.8037657;101390;1621
Ульяновская обл, г Барыш;Ульяновская;Барыш;73204501000;73604101;UTC+4;53.6533992;47.1181134;17149;XVII век
Ульяновская обл, г Димитровград;Ульяновская;Димитровград;73405000000;73705000;UTC+4;54.2167926;49.6262585;122549;1698
Ульяновская обл, г Инза;Ульяновская;Инза;73210501000;73610101;UTC+4;53.8549647;46.3533459;18547;1897
Ульяновская обл, г Новоульяновск;Ульяновская;Новоульяновск;73415000000;73715000;UTC+4;54.1447956;48.3910789;16032;1957
Ульяновская обл, г Сенгилей;Ульяновская;Сенгилей;73236501000;73636101001;UTC+4;53.958964;48.7768269;6959;1666
г Ульяновск;Ульяновская;Ульяновск;73401000000;73701000;UTC+4;54.3079415;48.3748487;613793;1648
Хабаровский край, г Амурск;Хабаровский;Амурск;8403000000;8603101;UTC+10;50.2344147;136.8792444;42977;1958
Хабаровский край, г Бикин;Хабаровский;Бикин;8406000000;8609101;UTC+10;46.8185743;134.2550718;17156;1895
Хабаровский край, г Вяземский;Хабаровский;Вяземский;8217501000;8617101;UTC+10;47.5353379;134.7553856;14556;1894
Хабаровский край, г Комсомольск-на-Амуре;Хабаровский;Комсомольск-на-Амуре;8409000000;8709000;UTC+10;50.5498936;137.0079408;263906;1932
Хабаровский край, г Николаевск-на-Амуре;Хабаровский;Николаевск-на-Амуре;8414000000;8631101;UTC+10;53.1460657;140.7111367;22773;1850
Хабаровский край, г Советская Гавань;Хабаровский;Советская Гавань;8418000000;8642101;UTC+10;48.9664966;140.285174;27712;1853
г Хабаровск;Хабаровский;Хабаровск;8401000000;8701000;UTC+10;48.4647258;135.0598942;577668;1858
Респ Хакасия, г Абаза;Хакасия;Абаза;95402000000;95702000001;UTC+7;52.6516647;90.0885686;17111;1867
г Абакан;Хакасия;Абакан;95401000000;95701000001;UTC+7;53.7223325;91.4436721;165183;1734
Респ Хакасия, г Саяногорск;Хакасия;Саяногорск;95408000000;95708000001;UTC+7;53.1008083;91.4122454;49889;1975
Респ Хакасия, г Сорск;Хакасия;Сорск;95409000000;95709000001;UTC+7;54.0002888;90.2594446;12140;1940-е
Респ Хакасия, г Черногорск;Хакасия;Черногорск;95415000000;95715000001;UTC+7;53.8259342;91.3260229;72117;1936
Ханты-Мансийский Автономный округ - Югра АО, г Белоярский;Ханты-Мансийский Автономный округ - Югра;Белоярский;71181000000;71811151;UTC+5;63.7121099;66.6772226;20283;1969
Ханты-Мансийский Автономный округ - Югра АО, г Когалым;Ханты-Мансийский Автономный округ - Югра;Когалым;71183000000;71883000;UTC+5;62.2639527;74.4829794;58192;1975
Ханты-Мансийский Автономный округ - Югра АО, г Лангепас;Ханты-Мансийский Автономный округ - Югра;Лангепас;71132000000;71872000;UTC+5;61.2536939;75.1807763;41675;1980
Ханты-Мансийский Автономный округ - Югра АО, Сургутский р-н, г Лянтор;Ханты-Мансийский Автономный округ - Югра;Лянтор;71126605000;71826105001;UTC+5;61.6392863;72.179409;38922;1932
Ханты-Мансийский Автономный округ - Югра АО, г Мегион;Ханты-Мансийский Автономный округ - Югра;Мегион;71133000000;71873000;UTC+5;61.0318712;76.1025878;49471;1810
Ханты-Мансийский Автономный округ - Югра, г Нефтеюганск;Ханты-Мансийский Автономный округ - Югра;Нефтеюганск;71134000000;71874000;UTC+5;61.0882676;72.6164079;123276;1961
Ханты-Мансийский Автономный округ - Югра АО, г Нижневартовск;Ханты-Мансийский Автономный округ - Югра;Нижневартовск;71135000000;71875000;UTC+5;60.9396698;76.5696184;251860;1909
Ханты-Мансийский Автономный округ - Югра АО, г Нягань;Ханты-Мансийский Автономный округ - Югра;Нягань;71139000000;71879000;UTC+5;62.1454701;65.3946047;54903;1965
Ханты-Мансийский Автономный округ - Югра АО, г Покачи;Ханты-Мансийский Автономный округ - Югра;Покачи;71184000000;71884000;UTC+5;61.7422169;75.5941517;17053;1984
Ханты-Мансийский Автономный округ - Югра АО, г Пыть-Ях;Ханты-Мансийский Автономный округ - Югра;Пыть-Ях;71185000000;71885000;UTC+5;60.7585833;72.8365617;41453;1968
Ханты-Мансийский Автономный округ - Югра АО, г Радужный;Ханты-Мансийский Автономный округ - Югра;Радужный;71137000000;71877000;UTC+5;62.1342888;77.4584094;43394;1973
Ханты-Мансийский Автономный округ - Югра АО, г Советский;Ханты-Мансийский Автономный округ - Югра;Советский;71124604000;71824104;UTC+5;61.3706913;63.5667222;26434;1963
Ханты-Мансийский Автономный округ - Югра АО, г Сургут;Ханты-Мансийский Автономный округ - Югра;Сургут;71136000000;71876000;UTC+5;61.2541083;73.3961587;306703;1594
Ханты-Мансийский Автономный округ - Югра АО, г Урай;Ханты-Мансийский Автономный округ - Югра;Урай;71138000000;71878000;UTC+5;60.1296954;64.8038508;39435;1922
г Ханты-Мансийск;Ханты-Мансийский Автономный округ - Югра;Ханты-Мансийск;71131000000;71871000;UTC+5;61.0023984;69.0184798;79410;1582
Ханты-Мансийский Автономный округ - Югра АО, г Югорск;Ханты-Мансийский Автономный округ - Югра;Югорск;71187000000;71887000;UTC+5;61.3123568;63.3365484;34066;1962
Челябинская обл, г Аша;Челябинская;Аша;75403000000;75609101001;UTC+5;54.9906527;57.2783953;31916;1898
Челябинская обл, Саткинский р-н, г Бакал;Челябинская;Бакал;75249503000;75649103001;UTC+5;54.9406399;58.8051698;20953;1757
Челябинская обл, г Верхнеуральск;Челябинская;Верхнеуральск;75217501000;75617101001;UTC+5;53.8760961;59.2169852;9459;1734
Челябинская обл, г Верхний Уфалей;Челябинская;Верхний Уфалей;75406000000;75706000001;UTC+5;56.0487158;60.2318886;30504;1761
Челябинская обл, г Еманжелинск;Челябинская;Еманжелинск;75409000000;75619101001;UTC+5;54.7554548;61.3243477;30218;1931
Челябинская обл, г Златоуст;Челябинская;Златоуст;75412000000;75712000001;UTC+5;55.1714905;59.6725549;174985;1754
Челябинская обл, г Карабаш;Челябинская;Карабаш;75415000000;75715000001;UTC+5;55.4852323;60.2358881;13151;1822
Челябинская обл, г Карталы;Челябинская;Карталы;75418000000;75623101001;UTC+5;53.0536197;60.6478408;29136;1810
Челябинская обл, г Касли;Челябинская;Касли;75421000000;75626101001;UTC+5;55.8868784;60.7421663;16998;1747
Челябинская обл, г Катав-Ивановск;Челябинская;Катав-Ивановск;75424000000;75629101001;UTC+5;54.7521438;58.1983648;17640;1755
Челябинская обл, г Копейск;Челябинская;Копейск;75428000000;75728000001;UTC+5;55.116665;61.6179185;137604;1907
Челябинская обл, г Коркино;Челябинская;Коркино;75431000000;75633101001;UTC+5;54.8903147;61.4034576;38950;1795
Челябинская обл, г Куса;Челябинская;Куса;75238501000;75638101001;UTC+5;55.3386053;59.4385778;18792;1778
Челябинская обл, г Кыштым;Челябинская;Кыштым;75434000000;75734000001;UTC+5;55.7061276;60.5563781;38950;1757
Челябинская обл, г Магнитогорск;Челябинская;Магнитогорск;75438000000;75738000001;UTC+5;53.4072153;58.9791437;408401;1929
Челябинская обл, г Миасс;Челябинская;Миасс;75442000000;75742000001;UTC+5;55.0456457;60.1077572;151812;1773
Челябинская обл, Ашинский р-н, г Миньяр;Челябинская;Миньяр;75209503000;75609103001;UTC+5;55.0709557;57.548478;10195;1771
Челябинская обл, г Нязепетровск;Челябинская;Нязепетровск;75244501000;75644101001;UTC+5;56.0536895;59.6097202;12452;1747
Челябинская обл, г Озерск;Челябинская;Озерск;75543000000;75743000001;UTC+5;55.763154;60.7076198;82268;1945
Челябинская обл, г Пласт;Челябинская;Пласт;75445000000;75648101001;UTC+5;54.3692764;60.8151894;17344;1940
Челябинская обл, г Сатка;Челябинская;Сатка;75448000000;75649101001;UTC+5;55.0405288;59.0288975;45465;1758
Челябинская обл, Ашинский р-н, г Сим;Челябинская;Сим;75209505000;75609105001;UTC+5;54.9907827;57.6900155;14465;1759
Челябинская обл, г Снежинск;Челябинская;Снежинск;75545000000;75746000001;UTC+5;56.0851495;60.7324914;48896;1957
Челябинская обл, г Трехгорный;Челябинская;Трехгорный;75507000000;75707000001;UTC+5;54.8178249;58.4464194;33678;1952
Челябинская обл, г Троицк;Челябинская;Троицк;75452000000;75752000001;UTC+5;54.0843745;61.5586831;78637;1743
Челябинская обл, г Усть-Катав;Челябинская;Усть-Катав;75455000000;75755000001;UTC+5;54.9260812;58.152805;23586;1758
Челябинская обл, г Чебаркуль;Челябинская;Чебаркуль;75458000000;75758000001;UTC+5;54.9818567;60.3773121;43405;1736
г Челябинск;Челябинская;Челябинск;75401000000;75701000001;UTC+5;55.1602624;61.4008078;1130273;1736
Челябинская обл, г Южноуральск;Челябинская;Южноуральск;75464000000;75764000001;UTC+5;54.448927;61.2581158;37890;1948
Челябинская обл, Катав-Ивановский р-н, г Юрюзань;Челябинская;Юрюзань;75229516000;75629116001;UTC+5;54.854662;58.4226698;12568;1758
Респ Чеченская, г Аргун;Чеченская;Аргун;96402000000;96702000;UTC+3;43.2916774;45.8723105;29528;XVIII век
г Грозный;Чеченская;Грозный;96401360000;96701000;UTC+3;43.3180145;45.698291;271596;1818
Респ Чеченская, г Гудермес;Чеченская;Гудермес;96404000000;96610101001;UTC+3;43.3519142;46.1035645;45643;19 век
Респ Чеченская, г Курчалой;Чеченская;Курчалой;96212819001;96612101001;UTC+3;43.2046547;46.0889364;25672;1860
Респ Чеченская, г Урус-Мартан;Чеченская;;96234501000;96634101001;UTC+3;43.1201923;45.5391777;49071;XVIII век
Респ Чеченская, г Шали;Чеченская;Шали;96237501000;96637101001;UTC+3;43.1488691;45.9009629;47715;1378 или 1384
Чувашская Республика - Чувашия, г Алатырь;Чувашская Республика;Алатырь;97404000000;97704000;UTC+3;54.8397989;46.5721997;38202;1552
Чувашская Республика - Чувашия, г Канаш;Чувашская Республика;Канаш;97407000000;97707000;UTC+3;55.507;47.4918273;45608;1892
Чувашская Республика - Чувашия, г Козловка;Чувашская Республика;Козловка;97219501000;97619101001;UTC+3;55.8406025;48.2577735;10355;1671
Чувашская Республика - Чувашия, г Мариинский Посад;Чувашская Республика;Мариинский Посад;97229501000;97629101001;UTC+3;56.111923;47.7142942;10186;1620
Чувашская Республика - Чувашия, г Новочебоксарск;Чувашская Республика;Новочебоксарск;97410000000;97710000;UTC+3;56.1094977;47.4791113;124094;1960
Чувашская Республика - Чувашия, г Цивильск;Чувашская Республика;Цивильск;97241501000;97641101001;UTC+3;55.8650213;47.4729349;13478;1589
г Чебоксары;Чувашская Республика;Чебоксары;97401000000;97701000;UTC+3;56.1438298;47.2489782;447929;1469
Чувашская Республика - Чувашия, г Шумерля;Чувашская Республика;Шумерля;97413000000;97713000;UTC+3;55.4962415;46.4182681;33412;1916
Чувашская Республика - Чувашия, г Ядрин;Чувашская Республика;Ядрин;97253501000;97653101;UTC+3;55.9406974;46.2020896;9614;1590
г Анадырь;Чукотский;Анадырь;77401000000;77701000;UTC+12;64.7313924;177.5015421;13053;1889
Чукотский АО, г Билибино;Чукотский;Билибино;77209501000;77609101;UTC+12;68.0584191;166.4388172;5504;1955
Чукотский АО, г Певек;Чукотский;Певек;77230501000;77705000001;UTC+12;69.7016661;170.2999022;4161;1933
Респ Саха /Якутия/, г Алдан;Саха /Якутия/;Алдан;98203501000;98603101;UTC+9;58.6094283;125.3817188;21277;1924
Респ Саха /Якутия/, у Верхоянский, г Верхоянск;Саха /Якутия/;Верхоянск;98216503000;98616103;UTC+10;67.5502451;133.390735;1311;1638
Респ Саха /Якутия/, г Вилюйск;Саха /Якутия/;Вилюйск;98218501000;98618101;UTC+9;63.7517616;121.627284;10233;1634
Респ Саха /Якутия/, г Ленск;Саха /Якутия/;Ленск;98227501000;98627101;UTC+9;60.7276196;114.9548255;24955;1663
Респ Саха /Якутия/, г Мирный;Саха /Якутия/;Мирный;98404000000;98631101;UTC+9;62.536232;113.9667728;37179;1955
Респ Саха /Якутия/, г Нерюнгри;Саха /Якутия/;Нерюнгри;98260501000;98660101;UTC+9;56.6599953;124.7202403;61746;1975
Респ Саха /Якутия/, г Нюрба;Саха /Якутия/;Нюрба;98409000000;98626101001;UTC+9;63.2828955;118.3242437;10156;1824
Респ Саха /Якутия/, г Олекминск;Саха /Якутия/;Олекминск;98241501000;98641101;UTC+9;60.3758006;120.4060878;9487;1635
Респ Саха /Якутия/, г Покровск;Саха /Якутия/;Покровск;98420000000;98644101;UTC+9;61.4843503;129.1482392;9495;1682
Респ Саха /Якутия/, г Среднеколымск;Саха /Якутия/;Среднеколымск;98246501000;98646101;UTC+11;67.4582218;153.7069425;3525;1643
Респ Саха /Якутия/, у Алданский, г Томмот;Саха /Якутия/;Томмот;98203505000;98603105;UTC+9;58.9586859;126.2875462;8054;1923
Респ Саха /Якутия/, у Мирнинский, г Удачный;Саха /Якутия/;Удачный;98231509000;98631109;UTC+9;66.4071765;112.3061555;12611;1967
г Якутск;Саха /Якутия/;Якутск;98401000000;98701000;UTC+9;62.0281405;129.7325887;269486;1632
Ямало-Ненецкий АО, г Губкинский;Ямало-Ненецкий;Губкинский;71172000000;71952000;UTC+5;64.4457594;76.4713274;23340;1986
Ямало-Ненецкий АО, г Лабытнанги;Ямало-Ненецкий;Лабытнанги;71173000000;71953000;UTC+5;66.6592841;66.3883009;26948;1890
Ямало-Ненецкий АО, г Муравленко;Ямало-Ненецкий;Муравленко;71175000000;71955000;UTC+5;63.7940552;74.4948635;33401;1984
Ямало-Ненецкий АО, г Надым;Ямало-Ненецкий;Надым;71174000000;71916151;UTC+5;65.5377966;72.5182736;46550;1597
Ямало-Ненецкий АО, г Новый Уренгой;Ямало-Ненецкий;Новый Уренгой;71176000000;71956000;UTC+5;66.0839433;76.6809681;104144;1975
Ямало-Ненецкий АО, г Ноябрьск;Ямало-Ненецкий;Ноябрьск;71178000000;71958000;UTC+5;63.2018039;75.4510581;110572;1976
г Салехард;Ямало-Ненецкий;Салехард;71171000000;71951000;UTC+5;66.5492077;66.6085318;42494;1595
Ямало-Ненецкий АО, г Тарко-Сале;Ямало-Ненецкий;Тарко-Сале;71160605000;71920105;UTC+5;64.9118803;77.7610236;20372;1932
Ярославская обл, г Гаврилов-Ям;Ярославская;Гаврилов-Ям;78212501000;78612101001;UTC+3;57.3091058;39.8546444;17792;1545
Ярославская обл, г Данилов;Ярославская;Данилов;78215501000;78615101001;UTC+3;58.1860098;40.1795067;15861;15 век
Ярославская обл, г Любим;Ярославская;Любим;78218501000;78618101001;UTC+3;58.3620228;40.686841;5553;1538
Ярославская обл, г Мышкин;Ярославская;Мышкин;78221501000;78621101;UTC+3;57.7881684;38.4544224;5932;15 век
Ярославская обл, г Переславль-Залесский;Ярославская;Переславль-Залесский;78405000000;78705000001;UTC+3;56.7360544;38.8543617;41923;1152
Ярославская обл, г Пошехонье;Ярославская;Пошехонье;78234501000;78634101;UTC+3;58.5062879;39.1208434;6085;1680
Ярославская обл, г Ростов;Ярославская;Ростов;78410000000;78637101001;UTC+3;57.2051315;39.4378622;31791;862
Ярославская обл, г Рыбинск;Ярославская;Рыбинск;78415000000;78715000001;UTC+3;58.0485495;38.8584119;200771;1071
Ярославская обл, г Тутаев;Ярославская;Тутаев;78417000000;78643101001;UTC+3;57.8674993;39.5369627;41001;13 век
Ярославская обл, г Углич;Ярославская;Углич;78420000000;78646101;UTC+3;57.5224249;38.3020044;34505;1148
г Ярославль;Ярославская;Ярославль;78401000000;78701000001;UTC+3;57.6215477;39.8977411;591486;1010
Московская обл, г Власиха;Московская;Власиха;46573;46773000051;UTC+3;55.680783;37.190271;26907;1646
